pdb_code,dataset,label
MANY-4w6z_2,MANY,1
MANY-4xc4_1,MANY,1
MANY-4yet_1,MANY,1
MANY-4yf2_2,MANY,0
MANY-5aho_1,MANY,0
MANY-5apr_2,MANY,0
MANY-5bj4_2,MANY,0
MANY-5cnp_3,MANY,1
MANY-5csm_2,MANY,0
MANY-5d73_1,MANY,1
MANY-5ej2_1,MANY,1
MANY-5iuc_1,MANY,0
MANY-5mdh_1,MANY,1
MANY-5ukd_1,MANY,0
MANY-7atj_1,MANY,0
MANY-8cho_1,MANY,1
MANY-8dfr_1,MANY,0
MANY-8pch_1,MANY,0
